temp_C,rh_percent,pressure_hPa,altitude_ba,latitude,longitude,altitude_gps,time_str,abq_rh,temp_C_abq
-66.38,4,110.543,16118.4,33.5544357,-105.9228516,16176.2,18:24:17,,
-66.28,4,110.859,16104.2,33.554348,-105.9226761,16162,18:24:18,,
-66.18,4,111.179,16090,33.5542564,-105.9225082,16147.7,18:24:19,,
-66.07,4,111.505,16075.8,33.5541649,-105.9223328,16133.4,18:24:20,,
-65.97,4,111.83,16061.6,33.5540733,-105.9221649,16119.2,18:24:21,,
-65.86,4,112.155,16047.4,33.5539818,-105.9219894,16104.9,18:24:22,,
-65.76,4,112.479,16033.3,33.5538902,-105.9218216,16090.7,18:24:23,,
-65.66,4,112.803,16019.1,33.5538025,-105.9216461,16076.4,18:24:24,,
-65.55,4,113.126,16004.9,33.5537109,-105.9214783,16062.1,18:24:25,,
-65.5,4,113.449,15990.7,33.5536194,-105.9213028,16047.9,18:24:26,,
-65.45,4,113.771,15976.5,33.5535278,-105.9211349,16033.6,18:24:27,,
-65.39,4,114.093,15962.3,33.5534363,-105.9209595,16019.3,18:24:28,,
-65.34,4,114.413,15948.1,33.5533447,-105.9207916,16005.1,18:24:29,,
-65.29,3.99,114.734,15933.9,33.5532532,-105.9206161,15990.8,18:24:30,,
-65.23,3.99,115.054,15919.7,33.5531654,-105.9204483,15976.6,18:24:31,,
-65.18,3.99,115.374,15905.5,33.5530739,-105.9202728,15962.3,18:24:32,,
-65.12,3.99,115.696,15891.3,33.5529823,-105.920105,15948,18:24:33,,
-65.07,3.99,116.018,15877.2,33.5528908,-105.9199295,15933.8,18:24:34,,
-65.02,3.99,116.342,15863,33.5527992,-105.9197617,15919.5,18:24:35,,
-64.96,3.99,116.666,15848.8,33.5527077,-105.9195862,15905.3,18:24:36,,
-64.91,3.99,116.991,15834.6,33.5526199,-105.9194183,15891,18:24:37,,
-64.86,3.98,117.317,15820.4,33.5525284,-105.9192429,15876.7,18:24:38,,
-64.8,3.98,117.644,15806.2,33.5524368,-105.919075,15862.5,18:24:39,,
-64.75,3.98,117.972,15792,33.5523453,-105.9188995,15848.2,18:24:40,,
-64.7,3.98,118.301,15777.8,33.5522537,-105.9187317,15834,18:24:41,,
-64.64,3.98,118.63,15763.6,33.5521622,-105.9185562,15819.7,18:24:42,,
-64.59,3.98,118.961,15749.4,33.5520706,-105.9183884,15805.4,18:24:43,,
-64.53,3.98,119.292,15735.2,33.5519829,-105.9182129,15791.2,18:24:44,,
-64.48,3.98,119.625,15721,33.5518913,-105.918045,15776.9,18:24:45,,
-64.43,3.98,119.958,15706.9,33.5517998,-105.9178696,15762.6,18:24:46,,
-64.37,3.97,120.293,15692.7,33.5517082,-105.9177017,15748.4,18:24:47,,
-64.32,3.97,120.628,15678.5,33.5516167,-105.9175262,15734.1,18:24:48,,
-64.27,3.97,120.964,15664.3,33.5515251,-105.9173584,15719.9,18:24:49,,
-64.21,3.97,121.301,15650.1,33.5514374,-105.9171829,15705.6,18:24:50,,
-64.16,3.97,121.639,15635.9,33.5513458,-105.9170151,15691.3,18:24:51,,
-64.11,3.97,121.978,15621.7,33.5512543,-105.9168396,15677.1,18:24:52,,
-64.05,3.97,122.318,15607.5,33.5511627,-105.9166718,15662.8,18:24:53,,
-64,3.97,122.659,15593.3,33.5510712,-105.9164963,15648.6,18:24:54,,
-63.94,3.96,123.001,15579.1,33.5509796,-105.9163284,15634.3,18:24:55,,
-63.89,3.96,123.344,15564.9,33.5508881,-105.916153,15620,18:24:56,,
-63.84,3.96,123.687,15550.8,33.5508003,-105.9159851,15605.8,18:24:57,,
-63.78,3.96,124.032,15536.6,33.5507088,-105.9158096,15591.5,18:24:58,,
-63.73,3.96,124.378,15522.4,33.5506172,-105.9156418,15577.3,18:24:59,,
-63.68,3.96,124.725,15508.2,33.5505257,-105.9154663,15563,18:25:00,,
-63.62,3.96,125.072,15494,33.5504341,-105.9152985,15548.7,18:25:01,,
-63.57,3.96,125.421,15479.8,33.5503426,-105.915123,15534.5,18:25:02,,
-63.52,3.96,125.77,15465.6,33.5502548,-105.9149551,15520.2,18:25:03,,
-63.46,3.95,126.121,15451.4,33.5501633,-105.9147797,15506,18:25:04,,
-63.41,3.95,126.472,15437.2,33.5500717,-105.9146118,15491.7,18:25:05,,
-63.35,3.95,126.825,15423,33.5499802,-105.9144363,15477.4,18:25:06,,
-63.3,3.95,127.178,15408.8,33.5498886,-105.9142685,15463.2,18:25:07,,
-63.25,3.95,127.533,15394.7,33.5497971,-105.914093,15448.9,18:25:08,,
-63.19,3.95,127.888,15380.5,33.5497055,-105.9139252,15434.6,18:25:09,,
-63.14,3.95,128.245,15366.3,33.5496178,-105.9137497,15420.4,18:25:10,,
-63.09,3.95,128.602,15352.1,33.5495262,-105.9135818,15406.1,18:25:11,,
-63.03,3.94,128.96,15337.9,33.5494347,-105.9134064,15391.9,18:25:12,,
-62.98,3.94,129.32,15323.7,33.5493431,-105.9132385,15377.6,18:25:13,,
-62.93,3.94,129.68,15309.5,33.5492516,-105.913063,15363.3,18:25:14,,
-62.87,3.94,130.042,15295.3,33.54916,-105.9128952,15349.1,18:25:15,,
-62.82,3.94,130.404,15281.1,33.5490723,-105.9127197,15334.8,18:25:16,,
-62.76,3.94,130.768,15266.9,33.5489807,-105.9125519,15320.6,18:25:17,,
-62.71,3.94,131.132,15252.7,33.5488892,-105.9123764,15306.3,18:25:18,,
-62.66,3.94,131.497,15238.5,33.5487976,-105.9122086,15292,18:25:19,,
-62.6,3.94,131.864,15224.4,33.5487061,-105.9120331,15277.8,18:25:20,,
-62.55,3.93,132.232,15210.2,33.5486145,-105.9118652,15263.5,18:25:21,,
-62.5,3.93,132.6,15196,33.5485229,-105.9116898,15249.3,18:25:22,,
-62.44,3.93,132.97,15181.8,33.5484352,-105.9115219,15235,18:25:23,,
-62.39,3.93,133.34,15167.6,33.5483437,-105.9113464,15220.7,18:25:24,,
-62.33,3.93,133.712,15153.4,33.5482521,-105.9111786,15206.5,18:25:25,,
-62.28,3.93,134.085,15139.2,33.5481606,-105.9110031,15192.2,18:25:26,,
-62.23,3.93,134.458,15125,33.548069,-105.9108353,15178,18:25:27,,
-62.17,3.93,134.833,15110.8,33.5479774,-105.9106598,15163.7,18:25:28,,
-62.12,3.92,135.209,15096.6,33.5478859,-105.9104919,15149.4,18:25:29,,
-62.07,3.92,135.586,15082.4,33.5477982,-105.9103165,15135.2,18:25:30,,
-62.01,3.92,135.963,15068.3,33.5477066,-105.9101486,15120.9,18:25:31,,
-61.96,3.92,136.342,15054.1,33.5476151,-105.9099731,15106.6,18:25:32,,
-61.91,3.92,136.722,15039.9,33.5475235,-105.9098053,15092.4,18:25:33,,
-61.85,3.92,137.104,15025.7,33.5474319,-105.9096298,15078.1,18:25:34,,
-61.8,3.92,137.486,15011.5,33.5473404,-105.909462,15063.9,18:25:35,,
-61.74,3.92,137.869,14997.3,33.5472527,-105.9092865,15049.6,18:25:36,,
-61.69,3.92,138.253,14983.1,33.5471611,-105.9091187,15035.3,18:25:37,,
-61.64,3.91,138.638,14968.9,33.5470695,-105.9089432,15021.1,18:25:38,,
-61.58,3.91,139.024,14954.7,33.546978,-105.9087753,15006.8,18:25:39,,
-61.53,3.91,139.412,14940.5,33.5468864,-105.9085999,14992.6,18:25:40,,
-61.48,3.91,139.801,14926.3,33.5467949,-105.908432,14978.3,18:25:41,,
-61.42,3.91,140.19,14912.2,33.5467033,-105.9082565,14964,18:25:42,,
-61.37,3.91,140.581,14898,33.5466156,-105.9080887,14949.8,18:25:43,,
-61.32,3.91,140.973,14883.8,33.546524,-105.9079132,14935.5,18:25:44,,
-61.26,3.91,141.366,14869.6,33.5464325,-105.9077454,14921.3,18:25:45,,
-61.21,3.9,141.751,14855.4,33.5463409,-105.9075699,14907,18:25:46,,
-61.15,3.9,142.127,14841.2,33.5462494,-105.907402,14892.7,18:25:47,,
-61.1,3.9,142.496,14827,33.5461578,-105.9072266,14878.5,18:25:48,,
-61.05,3.9,142.856,14812.8,33.5460701,-105.9070587,14864.2,18:25:49,,
-60.99,3.9,143.208,14798.6,33.5459785,-105.9068832,14849.9,18:25:50,,
-60.93,3.92,143.552,14784.4,33.545887,-105.9067154,14835.7,18:25:51,,
-60.87,3.94,143.888,14770.2,33.5457954,-105.9065399,14821.4,18:25:52,,
-60.8,3.97,144.215,14756.1,33.5457039,-105.9063721,14807.2,18:25:53,,
-60.74,3.99,144.534,14741.9,33.5456123,-105.9061966,14792.9,18:25:54,,
-60.67,4.01,144.844,14727.7,33.5455208,-105.9060287,14778.6,18:25:55,,
-60.61,4.03,145.146,14713.5,33.545433,-105.9058533,14764.4,18:25:56,,
-60.55,4.05,145.449,14699.3,33.5453415,-105.9056854,14750.1,18:25:57,,
-60.48,4.08,145.752,14685.1,33.5452499,-105.9055099,14735.9,18:25:58,,
-60.42,4.1,146.055,14670.9,33.5451584,-105.9053421,14721.6,18:25:59,,
-60.36,4.12,146.36,14656.7,33.5450668,-105.9051666,14707.3,18:26:00,,
-60.29,4.14,146.665,14642.5,33.5449753,-105.9049988,14693.1,18:26:01,,
-60.23,4.16,146.97,14628.3,33.5448875,-105.9048233,14678.8,18:26:02,,
-60.16,4.18,147.277,14614.1,33.544796,-105.9046555,14664.6,18:26:03,,
-60.1,4.21,147.584,14599.9,33.5447044,-105.90448,14650.3,18:26:04,,
-60.04,4.23,147.891,14585.8,33.5446129,-105.9043121,14636,18:26:05,,
-59.97,4.25,148.199,14571.6,33.5445213,-105.9041367,14621.8,18:26:06,,
-59.91,4.27,148.508,14557.4,33.5444298,-105.9039688,14607.5,18:26:07,,
-59.85,4.29,148.818,14543.2,33.5443382,-105.9037933,14593.3,18:26:08,,
-59.78,4.32,149.128,14529,33.5442505,-105.9036255,14579,18:26:09,,
-59.72,4.34,149.439,14514.8,33.5441589,-105.90345,14564.7,18:26:10,,
-59.65,4.36,149.75,14500.6,33.5440674,-105.9032822,14550.5,18:26:11,,
-59.59,4.38,150.062,14486.4,33.5439758,-105.9031067,14536.2,18:26:12,,
-59.53,4.4,150.375,14472.2,33.5438843,-105.9029388,14521.9,18:26:13,,
-59.46,4.43,150.688,14458,33.5437927,-105.9027634,14507.7,18:26:14,,
-59.4,4.45,151.002,14443.8,33.543705,-105.9025955,14493.4,18:26:15,,
-59.34,4.47,151.317,14429.7,33.5436134,-105.90242,14479.2,18:26:16,,
-59.27,4.49,151.632,14415.5,33.5435219,-105.9022522,14464.9,18:26:17,,
-59.21,4.51,151.948,14401.3,33.5434303,-105.9020767,14450.6,18:26:18,,
-59.14,4.54,152.265,14387.1,33.5433388,-105.9019089,14436.4,18:26:19,,
-59.08,4.56,152.582,14372.9,33.5432472,-105.9017334,14422.1,18:26:20,,
-59.02,4.58,152.9,14358.7,33.5431557,-105.9015656,14407.9,18:26:21,,
-58.95,4.6,153.219,14344.5,33.5430679,-105.9013901,14393.6,18:26:22,,
-58.89,4.62,153.538,14330.3,33.5429764,-105.9012222,14379.3,18:26:23,,
-58.83,4.64,153.858,14316.1,33.5428848,-105.9010468,14365.1,18:26:24,,
-58.76,4.67,154.179,14301.9,33.5427933,-105.9008789,14350.8,18:26:25,,
-58.7,4.69,154.5,14287.7,33.5427017,-105.9007034,14336.6,18:26:26,,
-58.63,4.71,154.822,14273.6,33.5426102,-105.9005356,14322.3,18:26:27,,
-58.57,4.73,155.145,14259.4,33.5425224,-105.9003601,14308,18:26:28,,
-58.51,4.75,155.468,14245.2,33.5424309,-105.9001923,14293.8,18:26:29,,
-58.44,4.78,155.792,14231,33.5423393,-105.9000168,14279.5,18:26:30,,
-58.38,4.8,156.117,14216.8,33.5422478,-105.8998489,14265.3,18:26:31,,
-58.32,4.82,156.442,14202.6,33.5421562,-105.8996811,14251,18:26:32,,
-58.25,4.84,156.768,14188.4,33.5420647,-105.8995056,14236.7,18:26:33,,
-58.19,4.86,157.095,14174.2,33.5419731,-105.8993378,14222.5,18:26:34,,
-58.12,4.89,157.422,14160,33.5418854,-105.8991623,14208.2,18:26:35,,
-58.06,4.91,157.75,14145.8,33.5417938,-105.8989944,14193.9,18:26:36,,
-58,4.93,158.079,14131.6,33.5417023,-105.898819,14179.7,18:26:37,,
-57.93,4.95,158.409,14117.4,33.5416107,-105.8986511,14165.4,18:26:38,,
-57.87,4.97,158.739,14103.3,33.5415192,-105.8984756,14151.2,18:26:39,,
-57.81,5,159.07,14089.1,33.5414276,-105.8983078,14136.9,18:26:40,,
-57.74,5.02,159.401,14074.9,33.5413399,-105.8981323,14122.6,18:26:41,,
-57.68,5.04,159.733,14060.7,33.5412483,-105.8979645,14108.4,18:26:42,,
-57.61,5.06,160.066,14046.5,33.5411568,-105.897789,14094.1,18:26:43,,
-57.55,5.08,160.4,14032.3,33.5410652,-105.8976212,14079.9,18:26:44,,
-57.49,5.1,160.734,14018.1,33.5409737,-105.8974457,14065.6,18:26:45,,
-57.42,5.13,161.069,14003.9,33.5408821,-105.8972778,14051.3,18:26:46,,
-57.36,5.15,161.405,13989.7,33.5407906,-105.8971024,14037.1,18:26:47,,
-57.3,5.17,161.741,13975.5,33.5407028,-105.8969345,14022.8,18:26:48,,
-57.23,5.19,162.078,13961.3,33.5406113,-105.896759,14008.6,18:26:49,,
-57.17,5.21,162.416,13947.2,33.5405197,-105.8965912,13994.3,18:26:50,,
-57.1,5.24,162.754,13933,33.5404282,-105.8964157,13980,18:26:51,,
-57.04,5.26,163.093,13918.8,33.5403366,-105.8962479,13965.8,18:26:52,,
-56.98,5.28,163.433,13904.6,33.5402451,-105.8960724,13951.5,18:26:53,,
-56.91,5.3,163.774,13890.4,33.5401573,-105.8959045,13937.2,18:26:54,,
-56.85,5.32,164.115,13876.2,33.5400658,-105.8957291,13923,18:26:55,,
-56.79,5.35,164.457,13862,33.5399742,-105.8955612,13908.7,18:26:56,,
-56.72,5.37,164.8,13847.8,33.5398827,-105.8953857,13894.5,18:26:57,,
-56.66,5.39,165.143,13833.6,33.5397911,-105.8952179,13880.2,18:26:58,,
-56.59,5.41,165.488,13819.4,33.5396996,-105.8950424,13865.9,18:26:59,,
-56.53,5.43,165.833,13805.2,33.539608,-105.8948746,13851.7,18:27:00,,
-56.47,5.46,166.178,13791.1,33.5395203,-105.8946991,13837.4,18:27:01,,
-56.4,5.48,166.525,13776.9,33.5394287,-105.8945313,13823.2,18:27:02,,
-56.34,5.5,166.871,13762.7,33.5393372,-105.8943558,13808.9,18:27:03,,
-56.28,5.52,167.219,13748.5,33.5392456,-105.8941879,13794.6,18:27:04,,
-56.21,5.54,167.568,13734.3,33.5391541,-105.8940125,13780.4,18:27:05,,
-56.15,5.56,167.917,13720.1,33.5390625,-105.8938446,13766.1,18:27:06,,
-56.08,5.59,168.267,13705.9,33.5389748,-105.8936691,13751.9,18:27:07,,
-56.02,5.61,168.618,13691.7,33.5388832,-105.8935013,13737.6,18:27:08,,
-55.96,5.63,168.969,13677.5,33.5387917,-105.8933258,13723.3,18:27:09,,
-55.89,5.65,169.321,13663.3,33.5387001,-105.893158,13709.1,18:27:10,,
-55.83,5.67,169.674,13649.1,33.5386086,-105.8929825,13694.8,18:27:11,,
-55.77,5.7,170.028,13635,33.538517,-105.8928146,13680.6,18:27:12,,
-55.7,5.72,170.382,13620.8,33.5384254,-105.8926392,13666.3,18:27:13,,
-55.64,5.74,170.737,13606.6,33.5383377,-105.8924713,13652,18:27:14,,
-55.57,5.76,171.093,13592.4,33.5382462,-105.8922958,13637.8,18:27:15,,
-55.51,5.78,171.449,13578.2,33.5381546,-105.892128,13623.5,18:27:16,,
-55.45,5.81,171.807,13564,33.538063,-105.8919525,13609.2,18:27:17,,
-55.38,5.83,172.165,13549.8,33.5379715,-105.8917847,13595,18:27:18,,
-55.32,5.85,172.524,13535.6,33.5378799,-105.8916092,13580.7,18:27:19,,
-55.26,5.87,172.883,13521.4,33.5377922,-105.8914413,13566.5,18:27:20,,
-55.19,5.89,173.243,13507.2,33.5377007,-105.8912659,13552.2,18:27:21,,
-55.13,5.92,173.604,13493,33.5376091,-105.891098,13537.9,18:27:22,,
-55.06,5.94,173.966,13478.8,33.5375175,-105.8909225,13523.7,18:27:23,,
-55,5.96,174.329,13464.7,33.537426,-105.8907547,13509.4,18:27:24,,
-54.94,5.98,174.692,13450.5,33.5373344,-105.8905792,13495.2,18:27:25,,
-54.87,6,175.056,13436.3,33.5372429,-105.8904114,13480.9,18:27:26,,
-54.81,6.02,175.421,13422.1,33.5371552,-105.8902359,13466.6,18:27:27,,
-54.75,6.05,175.787,13407.9,33.5370636,-105.8900681,13452.4,18:27:28,,
-54.68,6.07,176.153,13393.7,33.536972,-105.8898926,13438.1,18:27:29,,
-54.62,6.09,176.52,13379.5,33.5368805,-105.8897247,13423.9,18:27:30,,
-54.55,6.11,176.888,13365.3,33.5367889,-105.8895493,13409.6,18:27:31,,
-54.49,6.13,177.257,13351.1,33.5366974,-105.8893814,13395.3,18:27:32,,
-54.43,6.16,177.626,13336.9,33.5366096,-105.8892059,13381.1,18:27:33,,
-54.36,6.18,177.996,13322.7,33.5365181,-105.8890381,13366.8,18:27:34,,
-54.3,6.2,178.367,13308.6,33.5364265,-105.8888626,13352.5,18:27:35,,
-54.24,6.22,178.739,13294.4,33.536335,-105.8886948,13338.3,18:27:36,,
-54.17,6.24,179.111,13280.2,33.5362434,-105.8885193,13324,18:27:37,,
-54.11,6.27,179.485,13266,33.5361519,-105.8883514,13309.8,18:27:38,,
-54.04,6.29,179.859,13251.8,33.5360603,-105.888176,13295.5,18:27:39,,
-53.98,6.31,180.234,13237.6,33.5359726,-105.8880081,13281.2,18:27:40,,
-53.92,6.33,180.609,13223.4,33.535881,-105.8878326,13267,18:27:41,,
-53.85,6.35,180.986,13209.2,33.5357895,-105.8876648,13252.7,18:27:42,,
-53.79,6.38,181.363,13195,33.5356979,-105.8874893,13238.5,18:27:43,,
-53.73,6.4,181.741,13180.8,33.5356064,-105.8873215,13224.2,18:27:44,,
-53.66,6.42,182.12,13166.6,33.5355148,-105.887146,13209.9,18:27:45,,
-53.6,6.44,182.499,13152.5,33.5354233,-105.8869781,13195.7,18:27:46,,
-53.53,6.46,182.88,13138.3,33.5353355,-105.8868027,13181.4,18:27:47,,
-53.47,6.48,183.261,13124.1,33.535244,-105.8866348,13167.2,18:27:48,,
-53.41,6.51,183.642,13109.9,33.5351524,-105.8864594,13152.9,18:27:49,,
-53.34,6.53,184.025,13095.7,33.5350609,-105.8862915,13138.6,18:27:50,,
-53.28,6.55,184.408,13081.5,33.5349693,-105.886116,13124.4,18:27:51,,
-53.21,6.57,184.793,13067.3,33.5348778,-105.8859482,13110.1,18:27:52,,
-53.15,6.59,185.178,13053.1,33.53479,-105.8857727,13095.9,18:27:53,,
-53.09,6.62,185.564,13038.9,33.5346985,-105.8856049,13081.6,18:27:54,,
-53.02,6.64,185.951,13024.7,33.5346069,-105.8854294,13067.3,18:27:55,,
-52.96,6.66,186.338,13010.5,33.5345154,-105.8852615,13053.1,18:27:56,,
-52.9,6.68,186.727,12996.3,33.5344238,-105.8850861,13038.8,18:27:57,,
-52.83,6.7,187.116,12982.2,33.5343323,-105.8849182,13024.5,18:27:58,,
-52.77,6.73,187.506,12968,33.5342407,-105.8847427,13010.3,18:27:59,,
-52.7,6.75,187.896,12953.8,33.534153,-105.8845749,12996,18:28:00,,
-52.64,6.77,188.288,12939.6,33.5340614,-105.8843994,12981.8,18:28:01,,
-52.58,6.79,188.68,12925.4,33.5339699,-105.8842316,12967.5,18:28:02,,
-52.51,6.81,189.074,12911.2,33.5338783,-105.8840561,12953.2,18:28:03,,
-52.45,6.83,189.467,12897,33.5337868,-105.8838882,12939,18:28:04,,
-52.39,6.86,189.863,12882.8,33.5336952,-105.8837128,12924.7,18:28:05,,
-52.32,6.88,190.258,12868.6,33.5336075,-105.8835449,12910.5,18:28:06,,
-52.26,6.9,190.655,12854.4,33.5335159,-105.8833694,12896.2,18:28:07,,
-52.19,6.92,191.052,12840.2,33.5334244,-105.8832016,12881.9,18:28:08,,
-52.13,6.94,191.45,12826.1,33.5333328,-105.8830261,12867.7,18:28:09,,
-52.07,6.97,191.849,12811.9,33.5332413,-105.8828583,12853.4,18:28:10,,
-52,6.99,192.249,12797.7,33.5331497,-105.8826828,12839.2,18:28:11,,
-51.94,7.01,192.65,12783.5,33.5330582,-105.882515,12824.9,18:28:12,,
-51.88,7.03,193.051,12769.3,33.5329704,-105.8823395,12810.6,18:28:13,,
-51.81,7.05,193.453,12755.1,33.5328789,-105.8821716,12796.4,18:28:14,,
-51.75,7.08,193.857,12740.9,33.5327873,-105.8819962,12782.1,18:28:15,,
-51.68,7.1,194.261,12726.7,33.5326958,-105.8818283,12767.9,18:28:16,,
-51.62,7.12,194.665,12712.5,33.5326042,-105.8816528,12753.6,18:28:17,,
-51.56,7.14,195.071,12698.3,33.5325127,-105.881485,12739.3,18:28:18,,
-51.49,7.16,195.478,12684.1,33.5324249,-105.8813095,12725.1,18:28:19,,
-51.43,7.19,195.885,12670,33.5323334,-105.8811417,12710.8,18:28:20,,
-51.37,7.21,196.293,12655.8,33.5322418,-105.8809662,12696.5,18:28:21,,
-51.3,7.23,196.702,12641.6,33.5321503,-105.8807983,12682.3,18:28:22,,
-51.24,7.25,197.112,12627.4,33.5320587,-105.8806229,12668,18:28:23,,
-51.17,7.27,197.523,12613.2,33.5319672,-105.880455,12653.8,18:28:24,,
-51.11,7.29,197.935,12599,33.5318756,-105.8802795,12639.5,18:28:25,,
-51.05,7.32,198.347,12584.8,33.5317879,-105.8801117,12625.2,18:28:26,,
-50.98,7.34,198.761,12570.6,33.5316963,-105.8799362,12611,18:28:27,,
-50.92,7.36,199.175,12556.4,33.5316048,-105.8797684,12596.7,18:28:28,,
-50.86,7.38,199.59,12542.2,33.5315132,-105.8795929,12582.5,18:28:29,,
-50.79,7.4,200.006,12528,33.5314217,-105.879425,12568.2,18:28:30,,
-50.73,7.43,200.423,12513.9,33.5313301,-105.8792496,12553.9,18:28:31,,
-50.66,7.45,200.84,12499.7,33.5312424,-105.8790817,12539.7,18:28:32,,
-50.6,7.47,201.259,12485.5,33.5311508,-105.8789063,12525.4,18:28:33,,
-50.54,7.49,201.678,12471.3,33.5310593,-105.8787384,12511.2,18:28:34,,
-50.47,7.51,202.099,12457.1,33.5309677,-105.8785629,12496.9,18:28:35,,
-50.41,7.54,202.52,12442.9,33.5308762,-105.8783951,12482.6,18:28:36,,
-50.35,7.56,202.942,12428.7,33.5307846,-105.8782196,12468.4,18:28:37,,
-50.28,7.58,203.365,12414.5,33.5306931,-105.8780518,12454.1,18:28:38,,
-50.22,7.6,203.789,12400.3,33.5306053,-105.8778763,12439.8,18:28:39,,
-50.15,7.62,204.213,12386.1,33.5305138,-105.8777084,12425.6,18:28:40,,
-50.09,7.65,204.639,12371.9,33.5304222,-105.877533,12411.3,18:28:41,,
-50.03,7.67,205.065,12357.7,33.5303307,-105.8773651,12397.1,18:28:42,,
-49.96,7.69,205.493,12343.6,33.5302391,-105.8771896,12382.8,18:28:43,,
-49.9,7.71,205.921,12329.4,33.5301476,-105.8770218,12368.5,18:28:44,,
-49.84,7.73,206.35,12315.2,33.5300598,-105.8768463,12354.3,18:28:45,,
-49.77,7.75,206.78,12301,33.5299683,-105.8766785,12340,18:28:46,,
-49.71,7.78,207.211,12286.8,33.5298767,-105.876503,12325.8,18:28:47,,
-49.64,7.8,207.643,12272.6,33.5297852,-105.8763351,12311.5,18:28:48,,
-49.58,7.82,208.076,12258.4,33.5296936,-105.8761673,12297.2,18:28:49,,
-49.52,7.84,208.509,12244.2,33.5296021,-105.8759918,12283,18:28:50,,
-49.45,7.86,208.944,12230,33.5295105,-105.875824,12268.7,18:28:51,,
-49.39,7.89,209.379,12215.8,33.5294228,-105.8756485,12254.5,18:28:52,,
-49.33,7.91,209.816,12201.6,33.5293312,-105.8754807,12240.2,18:28:53,,
-49.26,7.93,210.253,12187.5,33.5292397,-105.8753052,12225.9,18:28:54,,
-49.2,7.95,210.691,12173.3,33.5291481,-105.8751373,12211.7,18:28:55,,
-49.13,7.97,211.13,12159.1,33.5290565,-105.8749619,12197.4,18:28:56,,
-49.07,8,211.57,12144.9,33.528965,-105.874794,12183.2,18:28:57,,
-49.01,8.02,212.011,12130.7,33.5288773,-105.8746185,12168.9,18:28:58,,
-48.94,8.04,212.453,12116.5,33.5287857,-105.8744507,12154.6,18:28:59,,
-48.88,8.06,212.896,12102.3,33.5286942,-105.8742752,12140.4,18:29:00,,
-48.82,8.08,213.34,12088.1,33.5286026,-105.8741074,12126.1,18:29:01,,
-48.75,8.11,213.784,12073.9,33.528511,-105.8739319,12111.8,18:29:02,,
-48.69,8.13,214.23,12059.7,33.5284195,-105.873764,12097.6,18:29:03,,
-48.62,8.15,214.676,12045.5,33.5283279,-105.8735886,12083.3,18:29:04,,
-48.56,8.17,215.123,12031.4,33.5282402,-105.8734207,12069.1,18:29:05,,
-48.5,8.19,215.572,12017.2,33.5281487,-105.8732452,12054.8,18:29:06,,
-48.43,8.21,216.021,12003,33.5280571,-105.8730774,12040.5,18:29:07,,
-48.37,8.24,216.471,11988.8,33.5279655,-105.8729019,12026.3,18:29:08,,
-48.31,8.26,216.922,11974.6,33.527874,-105.8727341,12012,18:29:09,,
-48.24,8.28,217.374,11960.4,33.5277824,-105.8725586,11997.8,18:29:10,,
-48.18,8.3,217.828,11946.2,33.5276947,-105.8723907,11983.5,18:29:11,,
-48.11,8.32,218.281,11932,33.5276031,-105.8722153,11969.2,18:29:12,,
-48.05,8.35,218.736,11917.8,33.5275116,-105.8720474,11955,18:29:13,,
-47.99,8.37,219.192,11903.6,33.52742,-105.8718719,11940.7,18:29:14,,
-47.92,8.39,219.649,11889.4,33.5273285,-105.8717041,11926.5,18:29:15,,
-47.86,8.41,220.107,11875.2,33.5272369,-105.8715286,11912.2,18:29:16,,
-47.8,8.43,220.565,11861.1,33.5271454,-105.8713608,11897.9,18:29:17,,
-47.73,8.46,221.025,11846.9,33.5270576,-105.8711853,11883.7,18:29:18,,
-47.67,8.48,221.486,11832.7,33.5269661,-105.8710175,11869.4,18:29:19,,
-47.6,8.5,221.947,11818.5,33.5268745,-105.870842,11855.1,18:29:20,,
-47.54,8.52,222.41,11804.3,33.526783,-105.8706741,11840.9,18:29:21,,
-47.48,8.54,222.873,11790.1,33.5266914,-105.8704987,11826.6,18:29:22,,
-47.41,8.57,223.338,11775.9,33.5265999,-105.8703308,11812.4,18:29:23,,
-47.35,8.59,223.803,11761.7,33.5265121,-105.8701553,11798.1,18:29:24,,
-47.29,8.61,224.27,11747.5,33.5264206,-105.8699875,11783.8,18:29:25,,
-47.22,8.63,224.737,11733.3,33.526329,-105.869812,11769.6,18:29:26,,
-47.16,8.65,225.206,11719.1,33.5262375,-105.8696442,11755.3,18:29:27,,
-47.09,8.67,225.675,11705,33.5261459,-105.8694687,11741.1,18:29:28,,
-47.03,8.7,226.145,11690.8,33.5260544,-105.8693008,11726.8,18:29:29,,
-46.97,8.72,226.617,11676.6,33.5259628,-105.8691254,11712.5,18:29:30,,
-46.9,8.74,227.089,11662.4,33.5258751,-105.8689575,11698.3,18:29:31,,
-46.84,8.76,227.562,11648.2,33.5257835,-105.868782,11684,18:29:32,,
